date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,cumulativePositiveTests,cumulativeNegativeTests,fips_char,fips
2020-04-21,252,1309,97,89,50,182,0.9426437779,0.1,636,164935,21997,769456,8885,8472,,09001,9001
2020-04-22,247,1309,96,89,49,182,0.9224541042,0.0999999999999999,663,168480,21138,766282,8514,9883,,09001,9001
2020-04-23,243,1309,95,89,48,182,0.9023622131,0.1,689,171877,20303,763244,8155,10008,,09001,9001
2020-04-24,238,1309,94,89,47,182,0.8817495661,0.1,715,175132,19494,760335,7808,10227,,09001,9001
2020-04-25,232,1309,93,89,46,182,0.8620533452,0.1,740,178248,18709,757554,7474,10373,,09001,9001
2020-04-26,227,1309,92,89,45,182,0.8433186816,0.1,765,181232,17950,754894,7151,10529,,09001,9001
2020-04-27,221,1309,90,89,44,182,0.8269982928,0.1,790,184086,17214,752351,6840,10763,,09001,9001
2020-04-28,215,1309,88,89,43,182,0.8130084791,0.1,814,186814,16499,749918,6544,10874,,09001,9001
2020-04-29,210,1309,87,89,42,182,0.8022899758,0.1,837,189424,15809,747595,6258,10985,,09001,9001
2020-04-30,204,1309,85,89,41,182,0.794845569,0.1,860,191919,15143,745374,5983,11294,,09001,9001
2020-05-01,198,1309,83,89,39,182,0.7909118994,0.1,882,194305,14501,743253,5718,11612,,09001,9001
2020-05-02,192,1309,81,89,38,182,0.7898078954,0.1,904,196584,13882,741228,5464,11801,,09001,9001
2020-05-03,186,1309,79,89,37,182,0.791695072,0.1,925,198763,13285,739294,5220,11801,,09001,9001
2020-05-04,180,1309,77,89,36,182,0.7961073683,0.1,945,200843,12711,737447,4985,12245,,09001,9001
2020-05-05,174,1309,75,89,35,182,0.8021525365,0.1033016647,965,202830,12158,735685,4761,12360,,09001,9001
2020-05-06,168,1309,73,89,33,182,0.8095651332,0.1127088377,984,204728,11626,734003,4545,12455,,09001,9001
2020-05-07,163,1309,71,89,32,182,0.8174383853,0.1104360256,1003,206543,11114,732395,4338,12679,,09001,9001
2020-05-08,157,1309,69,89,31,182,0.8249892486,0.1140297818,1021,208277,10621,730859,4140,12879,,09001,9001
2020-05-09,152,1309,67,89,30,182,0.8318875383,0.1178119198,1038,209931,10148,729394,3951,13030,,09001,9001
2020-05-10,146,1309,65,89,29,182,0.8375394048,0.1104068638,1055,211506,9694,728000,3770,13236,,09001,9001
2020-05-11,141,1309,63,89,28,182,0.8415050716,0.1092620744,1071,213008,9260,726672,3597,13312,,09001,9001
2020-05-12,136,1309,61,89,27,182,0.8435361592,0.1086757499,1087,214440,8843,725406,3430,13488,,09001,9001
2020-05-13,131,1309,59,89,26,182,0.8439749089,0.1200960992,1102,215807,8444,724198,3271,13636,,09001,9001
2020-05-14,126,1309,57,89,25,182,0.8420910945,0.1090929042,1117,217110,8061,723047,3119,13836,,09001,9001
2020-05-15,121,1309,56,89,24,182,0.8392655159,0.1156820811,1131,218352,7694,721950,2974,14009,,09001,9001
2020-05-16,117,1309,54,89,23,182,0.8341818412,0.1171496116,1145,219537,7343,720904,2835,14140,,09001,9001
2020-05-17,112,1309,52,89,22,182,0.8278860282,0.1189670563,1158,220667,7006,719907,2703,14248,,09001,9001
2020-05-18,108,1309,50,89,21,182,0.8202489841,0.1153981783,1171,221743,6684,718956,2576,14439,,09001,9001
2020-05-19,104,1309,49,89,20,182,0.8123930084,0.1118925005,1183,222770,6376,718051,2455,14522,,09001,9001
2020-05-20,100,1309,47,89,19,182,0.8042846769,0.1142331741,1195,223747,6081,717190,2339,14719,,09001,9001
2020-05-21,96,1309,45,89,18,182,0.7961560824,0.1165796973,1206,224678,5797,716373,2226,14751,,09001,9001
2020-05-22,92,1309,44,89,18,182,0.7882789831,0.1130801173,1217,225563,5525,715598,2116,14889,,09001,9001
2020-05-23,88,1309,42,89,17,182,0.781291207,0.1208708172,1227,226404,5264,714863,2009,14989,,09001,9001
2020-05-24,85,1309,41,89,16,182,0.7748157512,0.1169666176,1238,227203,5014,714166,1907,15114,,09001,9001
2020-05-25,81,1309,39,89,15,182,0.7694788517,0.1185072477,1247,227962,4772,713505,1809,15213,,09001,9001
2020-05-26,78,1309,38,89,15,182,0.764659404,0.1198985024,1257,228680,4540,712880,1716,15355,,09001,9001
2020-05-27,75,1309,36,89,14,182,0.7610678624,0.1267087939,1266,229362,4317,712288,1626,15314,,09001,9001
2020-05-28,72,1309,35,89,13,182,0.7579271339,0.1333889468,1274,230008,4103,711727,1541,15353,,09001,9001
2020-05-29,69,1309,34,89,13,182,0.7553160132,0.1399162151,1282,230620,3897,711197,1459,15409,,09001,9001
2020-05-30,65,1309,32,89,12,182,0.7530225409,0.1405782836,1289,231199,3700,710696,1381,15502,,09001,9001
2020-05-31,62,1309,31,89,12,182,0.7512516884,0.15263649,1295,231747,3512,710223,1306,15549,,09001,9001
2020-06-01,59,1309,29,89,11,182,0.7498370834,0.1530448513,1300,232265,3331,709776,1235,15003,,09001,9001
2020-06-02,56,1309,28,89,10,182,0.7486540551,0.1591598648,1305,232755,3158,709353,1168,15776,,09001,9001
2020-06-03,53,1309,26,89,10,182,0.7471273824,0.1596005773,1309,233219,2993,708954,1104,15789,,09001,9001
2020-06-04,51,1309,25,89,9,182,0.7454164699,0.1658679779,1314,233657,2836,708575,1044,15843,,09001,9001
2020-06-05,48,1309,24,89,9,182,0.7434657828,0.1664310927,1318,234071,2686,708217,987,15914,,09001,9001
2020-06-06,46,1309,22,89,9,182,0.7415085173,0.178543112,1322,234463,2544,707878,934,16020,,09001,9001
2020-06-07,43,1309,21,89,8,182,0.7396490931,0.1790798816,1326,234834,2408,707557,884,16056,,09001,9001
2020-06-08,41,1309,20,89,8,182,0.7379091786,0.1795821516,1329,235185,2280,707254,837,16092,,09001,9001
2020-06-09,39,1309,19,89,7,182,0.736575718,0.1741935858,1333,235518,2159,706966,792,16108,,09001,9001
2020-06-10,37,1309,18,89,7,182,0.7359490769,0.1801479842,1336,235832,2044,706694,750,15519,,09001,9001
2020-06-11,35,1309,17,89,7,182,0.7357709045,0.1801994182,1339,236130,1935,706436,709,15537,,09001,9001
2020-06-12,33,1309,16,89,6,182,0.737188789,0.1913371155,1342,236412,1832,706193,671,15561,,09001,9001
2020-06-13,32,1309,15,89,6,182,0.7400706511,0.202052199,1345,236679,1734,705962,635,15661,,09001,9001
2020-06-14,30,1309,14,89,6,182,0.7452096568,0.2063421985,1348,236931,1642,705744,601,16306,,09001,9001
2020-06-15,28,1309,14,89,5,182,0.7525264797,0.2100035164,1350,237170,1554,705537,569,16338,,09001,9001
2020-06-16,27,1309,13,89,5,182,0.7622307461,0.2072021359,1353,237397,1471,705341,538,16359,,09001,9001
2020-06-17,25,1309,12,89,5,182,0.7743079596,0.2152627501,1355,237611,1392,705155,509,16381,,09001,9001
2020-06-18,24,1309,11,89,4,182,0.7885747881,0.2226912769,1357,237814,1317,704980,482,16398,,09001,9001
2020-06-19,23,1309,11,89,4,182,0.802034976,0.2303526607,1359,238006,1246,704814,456,16425,,09001,9001
2020-06-20,21,1309,10,89,4,182,0.8169475301,0.2375947825,1361,238188,1180,704657,432,16469,,09001,9001
2020-06-21,20,1309,10,89,4,182,0.8329804218,0.2502869934,1363,238357,1117,704511,409,16475,,09001,9001
2020-06-22,19,1309,9,89,4,182,0.8497914705,0.2569810671,1365,238521,1056,704369,386,16483,,09001,9001
2020-06-23,18,1309,9,89,3,182,0.8669030391,0.2520413827,1366,238675,999,704235,366,16522,,09001,9001
2020-06-24,17,1309,8,89,3,182,0.8843429099,0.2643274337,1368,238821,946,704109,346,16527,,09001,9001
2020-06-25,16,1309,8,89,3,182,0.9013375207,0.2767420202,1369,238958,895,703991,327,16547,,09001,9001
2020-06-26,15,1309,7,89,3,182,0.9177324568,0.2893297179,1371,239088,847,703878,310,16564,,09001,9001
2020-06-27,14,1309,7,89,3,182,0.9334046155,0.2963525608,1372,239211,802,703772,293,16606,,09001,9001
2020-06-28,14,1309,6,89,2,182,0.9486630386,0.3034948389,1373,239327,759,703671,277,16633,,09001,9001
2020-06-29,13,1309,6,89,2,182,0.9634512056,0.2992258627,1374,239438,718,703576,262,16664,,09001,9001
2020-06-30,12,1309,6,89,2,182,0.9773057563,0.2952263985,1376,239542,679,703486,248,16664,,09001,9001
2020-07-01,11,1309,5,89,2,182,,,1377,239640,643,703401,235,,,09001,9001
2020-07-02,11,1309,5,89,2,182,,,1378,239734,609,703317,225,,,09001,9001
2020-07-03,10,1309,5,89,2,182,,,1379,239825,578,703233,219,,,09001,9001
2020-07-04,10,1309,4,89,2,182,,,1379,239913,551,703147,216,,,09001,9001
2020-07-05,9,1309,4,89,2,182,,,1380,240001,529,703060,215,,,09001,9001
2020-07-06,9,1309,4,89,1,182,,,1381,240089,510,702971,215,,,09001,9001
2020-07-07,8,1309,4,89,1,182,,,1382,240178,496,702881,217,,,09001,9001
2020-07-08,8,1309,3,89,1,182,,,1383,240267,485,702789,220,,,09001,9001
2020-07-09,7,1309,3,89,1,182,,,1383,240358,478,702694,225,,,09001,9001
2020-07-10,7,1309,3,89,1,182,,,1384,240451,473,702595,230,,,09001,9001
2020-07-11,7,1309,3,89,1,182,,,1385,240546,472,702493,237,,,09001,9001
2020-07-12,6,1309,3,89,1,182,,,1385,240644,474,702387,245,,,09001,9001
2020-07-13,6,1309,3,89,1,182,,,1386,240746,478,702276,254,,,09001,9001
2020-07-14,6,1309,2,89,1,182,,,1386,240852,486,702159,265,,,09001,9001
2020-07-15,6,1309,2,89,1,182,,,1387,240963,496,702035,278,,,09001,9001
2020-07-16,6,1309,2,89,1,182,,,1387,241079,509,701907,290,,,09001,9001
2020-07-17,5,1309,2,89,1,182,,,1388,241200,524,701774,302,,,09001,9001
2020-07-18,5,1309,2,89,1,182,,,1388,241325,541,701637,313,,,09001,9001
2020-07-19,5,1309,2,89,1,182,,,1389,241455,558,701497,324,,,09001,9001
2020-07-20,5,1309,2,89,1,182,,,1389,241590,577,701351,335,,,09001,9001
2020-07-21,5,1309,2,89,1,182,,,1390,241729,596,701201,346,,,09001,9001
2020-07-22,5,1309,2,89,1,182,,,1390,241872,616,701046,357,,,09001,9001
2020-07-23,5,1309,2,89,1,182,,,1391,242021,636,700886,369,,,09001,9001
2020-07-24,5,1309,2,89,1,182,,,1391,242174,657,700721,381,,,09001,9001
2020-07-25,5,1309,2,89,1,182,,,1392,242332,679,700550,394,,,09001,9001
2020-07-26,5,1309,2,89,1,182,,,1392,242495,701,700374,406,,,09001,9001
2020-07-27,6,1309,2,89,1,182,,,1393,242664,724,700193,420,,,09001,9001
2020-07-28,6,1309,2,89,1,182,,,1393,242838,748,700005,433,,,09001,9001
2020-07-29,6,1309,2,89,1,182,,,1394,243018,772,699811,447,,,09001,9001
2020-07-30,6,1309,2,89,1,182,,,1394,243203,797,699611,462,,,09001,9001
2020-07-31,6,1309,2,89,1,182,,,1395,243395,823,699405,477,,,09001,9001
2020-08-01,6,1309,2,89,1,182,,,1395,243592,850,699191,492,,,09001,9001
2020-08-02,6,1309,2,89,1,182,,,1396,243797,877,698971,508,,,09001,9001
2020-08-03,7,1309,2,89,1,182,,,1396,244007,906,698744,524,,,09001,9001
2020-08-04,7,1309,2,89,1,182,,,1397,244225,935,698510,541,,,09001,9001
2020-08-05,7,1309,2,89,1,182,,,1398,244449,965,698268,558,,,09001,9001
2020-08-06,7,1309,2,89,1,182,,,1398,244681,996,698019,576,,,09001,9001
2020-08-07,7,1309,2,89,1,182,,,1399,244920,1028,697761,595,,,09001,9001
2020-08-08,8,1309,2,89,1,182,,,1400,245166,1061,697496,614,,,09001,9001
2020-08-09,8,1309,2,89,1,182,,,1400,245421,1095,697222,633,,,09001,9001
2020-08-10,8,1309,2,89,1,182,,,1401,245683,1130,696939,653,,,09001,9001
2020-08-11,8,1309,3,89,1,182,,,1402,245954,1167,696648,674,,,09001,9001
2020-08-12,9,1309,3,89,1,182,,,1402,246234,1204,696347,695,,,09001,9001
2020-08-13,9,1309,3,89,1,182,,,1403,246522,1242,696037,717,,,09001,9001
2020-08-14,9,1309,3,89,2,182,,,1404,246819,1281,695717,740,,,09001,9001
2020-08-15,9,1309,3,89,2,182,,,1405,247126,1322,695388,763,,,09001,9001
2020-08-16,10,1309,3,89,2,182,,,1405,247442,1363,695048,787,,,09001,9001
2020-08-17,10,1309,3,89,2,182,,,1406,247768,1406,694697,811,,,09001,9001
2020-08-18,10,1309,3,89,2,182,,,1407,248104,1451,694336,836,,,09001,9001
2020-08-19,11,1309,3,89,2,182,,,1408,248450,1496,693963,862,,,09001,9001
2020-08-20,11,1309,3,89,2,182,,,1409,248808,1543,693580,889,,,09001,9001
2020-08-21,11,1309,3,89,2,182,,,1410,249176,1591,693184,916,,,09001,9001
2020-08-22,12,1309,4,89,2,182,,,1411,249555,1640,692776,944,,,09001,9001
2020-08-23,12,1309,4,89,2,182,,,1412,249947,1691,692356,973,,,09001,9001
2020-08-24,12,1309,4,89,2,182,,,1413,250350,1743,691924,1003,,,09001,9001
2020-08-25,13,1309,4,89,2,182,,,1414,250765,1797,691478,1033,,,09001,9001
2020-08-26,13,1309,4,89,2,182,,,1415,251193,1852,691018,1064,,,09001,9001
2020-08-27,14,1309,4,89,2,182,,,1416,251634,1908,690545,1097,,,09001,9001
2020-08-28,14,1309,4,89,3,182,,,1417,252089,1967,690058,1129,,,09001,9001
2020-08-29,14,1309,5,89,3,182,,,1418,252556,2026,689557,1163,,,09001,9001
2020-08-30,15,1309,5,89,3,182,,,1420,253038,2087,689040,1198,,,09001,9001
2020-08-31,15,1309,5,89,3,182,,,1421,253534,2150,688509,1233,,,09001,9001
2020-09-01,16,1309,5,89,3,182,,,1422,254045,2215,687961,1270,,,09001,9001
2020-09-02,16,1309,5,89,3,182,,,1423,254571,2281,687398,1307,,,09001,9001
2020-09-03,17,1309,5,89,3,182,,,1425,255112,2349,686819,1345,,,09001,9001
2020-09-04,17,1309,5,89,3,182,,,1426,255669,2419,686223,1384,,,09001,9001
2020-09-05,18,1309,6,89,3,182,,,1428,256242,2490,685610,1424,,,09001,9001
2020-09-06,18,1309,6,89,4,182,,,1429,256831,2563,684979,1465,,,09001,9001
2020-09-07,19,1309,6,89,4,182,,,1431,257438,2638,684331,1507,,,09001,9001
2020-09-08,20,1309,6,89,4,182,,,1432,258062,2714,683664,1550,,,09001,9001
2020-09-09,20,1309,6,89,4,182,,,1434,258703,2793,682979,1594,,,09001,9001
2020-09-10,21,1309,7,89,4,182,,,1436,259362,2873,682275,1639,,,09001,9001
2020-09-11,21,1309,7,89,4,182,,,1437,260040,2956,681551,1684,,,09001,9001
2020-09-12,22,1309,7,89,4,182,,,1439,260737,3040,680808,1731,,,09001,9001
2020-09-13,23,1309,7,89,4,182,,,1441,261453,3126,680044,1779,,,09001,9001
2020-09-14,23,1309,7,89,5,182,,,1443,262188,3213,679260,1828,,,09001,9001
2020-09-15,24,1309,8,89,5,182,,,1445,262944,3303,678455,1877,,,09001,9001
2020-09-16,25,1309,8,89,5,182,,,1447,263720,3395,677628,1928,,,09001,9001
2020-09-17,26,1309,8,89,5,182,,,1449,264517,3488,676780,1980,,,09001,9001
2020-09-18,26,1309,8,89,5,182,,,1451,265335,3584,675909,2032,,,09001,9001
2020-09-19,27,1309,9,89,5,182,,,1453,266174,3681,675016,2085,,,09001,9001
2020-09-20,28,1309,9,89,6,182,,,1455,267036,3780,674100,2140,,,09001,9001
2020-09-21,29,1309,9,89,6,182,,,1458,267920,3881,673161,2195,,,09001,9001
2020-09-22,29,1309,9,89,6,182,,,1460,268827,3984,672198,2251,,,09001,9001
2020-09-23,30,1309,10,89,6,182,,,1463,269756,4089,671211,2308,,,09001,9001
2020-09-24,31,1309,10,89,6,182,,,1465,270710,4196,670200,2367,,,09001,9001
2020-09-25,32,1309,10,89,6,182,,,1468,271686,4305,669164,2426,,,09001,9001
2020-09-26,33,1309,11,89,7,182,,,1470,272687,4415,668104,2485,,,09001,9001
2020-09-27,34,1309,11,89,7,182,,,1473,273712,4527,667018,2546,,,09001,9001
2020-09-28,35,1309,11,89,7,182,,,1476,274762,4640,665907,2607,,,09001,9001
2020-09-29,35,1309,11,89,7,182,,,1479,275837,4756,664770,2669,,,09001,9001
2020-03-15,0,285,0,11,0,20,1.8319405446,0.9318604978,27,0,36,180253,43,4,,09005,9005
2020-03-16,0,285,0,11,0,20,1.8399435706,0.9180032177,27,19,47,180223,53,4,,09005,9005
2020-03-17,0,285,0,11,0,20,1.8450352105,0.8992128798,27,44,61,180183,68,5,,09005,9005
2020-03-18,0,285,0,11,0,20,1.847019252,0.8582256176,27,76,78,180133,87,5,,09005,9005
2020-03-19,0,285,0,11,0,20,1.8448976321,0.829970563,27,116,100,180068,112,7,,09005,9005
2020-03-20,0,285,0,11,0,20,1.8384757045,0.8087304031,27,168,129,179984,143,8,,09005,9005
2020-03-21,0,285,0,11,0,20,1.8275444847,0.7714714555,27,235,165,179877,184,11,,09005,9005
2020-03-22,0,285,0,11,0,20,1.8113493593,0.7068645533,27,320,212,179740,235,12,,09005,9005
2020-03-23,0,285,0,11,0,20,1.7903496773,0.6551916124,27,429,272,179565,302,13,,09005,9005
2020-03-24,0,285,0,11,0,20,1.7644550489,0.6049317208,27,569,349,179340,387,22,,09005,9005
2020-03-25,0,285,0,11,0,20,1.7344593034,0.5789497305,27,748,447,179053,495,33,,09005,9005
2020-03-26,0,285,0,11,0,20,1.7024404003,0.5304577648,27,976,571,178696,624,44,,09005,9005
2020-03-27,0,285,0,11,0,20,1.6662808592,0.4889346009,27,1259,722,178270,767,52,,09005,9005
2020-03-28,0,285,0,11,0,20,1.6270444511,0.4713936628,27,1603,901,177769,924,65,,09005,9005
2020-03-29,0,285,0,11,0,20,1.5861539701,0.4427832091,28,2014,1107,177190,1092,87,,09005,9005
2020-03-30,0,285,0,11,0,20,1.5450255246,0.4200149525,28,2494,1338,176536,1265,113,,09005,9005
2020-03-31,0,285,0,11,0,20,1.5044439001,0.3970888423,28,3045,1590,175814,1436,113,,09005,9005
2020-04-01,0,285,0,11,0,20,1.4653675989,0.3795016854,29,3664,1857,175036,1596,131,,09005,9005
2020-04-02,0,285,0,11,0,20,1.4277279745,0.3730468009,29,4343,2129,174218,1734,141,,09005,9005
2020-04-03,0,285,0,11,0,20,1.3922648895,0.3544165982,30,5074,2397,173381,1840,173,,09005,9005
2020-04-04,1,285,0,11,0,20,1.35963943,0.3522877518,31,5839,2647,172552,1904,182,,09005,9005
2020-04-05,1,285,0,11,0,20,1.3295039936,0.3321195895,32,6620,2865,171758,1918,197,,09005,9005
2020-04-06,1,285,0,11,0,20,1.3017014333,0.3285984919,33,7396,3037,171023,1877,230,,09005,9005
2020-04-07,1,285,0,11,0,20,1.2753973255,0.3246448284,35,8143,3151,170374,1778,255,,09005,9005
2020-04-08,1,285,0,11,0,20,1.2512929378,0.3142826577,37,8839,3197,169833,1624,292,,09005,9005
2020-04-09,1,285,0,11,0,20,1.2290590161,0.30338053,38,9469,3176,169351,1475,315,,09005,9005
2020-04-10,1,285,0,11,0,20,1.2081634953,0.2920920392,41,10049,3113,168877,1370,346,,09005,9005
2020-04-11,1,285,0,11,0,20,1.1884815476,0.2862267227,43,10591,3027,168415,1290,388,,09005,9005
2020-04-12,2,285,0,11,0,20,1.1695252544,0.2743784251,45,11103,2930,167967,1225,403,,09005,9005
2020-04-13,2,285,0,11,0,20,1.1515318953,0.2737991578,47,11591,2830,167536,1169,446,,09005,9005
2020-04-14,2,285,0,11,0,20,1.1340741556,0.2730652705,50,12057,2729,167121,1118,460,,09005,9005
2020-04-15,2,285,0,11,0,20,1.1170895196,0.2721948098,52,12503,2628,166721,1071,490,,09005,9005
2020-04-16,2,285,0,11,0,20,1.1009042257,0.2653200964,55,12931,2529,166337,1027,535,,09005,9005
2020-04-17,2,285,0,11,0,20,1.0848753761,0.2699472267,57,13342,2433,165967,986,569,,09005,9005
2020-04-18,2,285,0,11,0,20,1.0689525168,0.2687702575,60,13736,2339,165613,946,593,,09005,9005
2020-04-19,2,285,0,11,0,20,1.05275019,0.2676739637,62,14114,2249,165273,908,600,,09005,9005
2020-04-20,2,285,0,11,0,20,1.0355505514,0.266865569,65,14477,2161,164946,872,639,,09005,9005
2020-04-21,2,285,0,11,0,20,1.0180045083,0.2719306753,67,14826,2077,164633,836,643,,09005,9005
2020-04-22,2,285,0,11,0,20,0.9995524296,0.2772573316,70,15160,1995,164332,803,722,,09005,9005
2020-04-23,2,285,0,11,0,20,0.9805086678,0.2769812894,72,15481,1916,164044,770,751,,09005,9005
2020-04-24,1,285,0,11,0,20,0.9604428465,0.2712267877,75,15789,1840,163768,739,808,,09005,9005
2020-04-25,1,285,0,11,0,20,0.9398925042,0.2656121552,77,16084,1767,163503,709,834,,09005,9005
2020-04-26,1,285,0,11,0,20,0.9191071791,0.2600653563,79,16367,1697,163249,680,864,,09005,9005
2020-04-27,1,285,0,11,0,20,0.8981742797,0.2661081639,82,16639,1629,163005,652,892,,09005,9005
2020-04-28,1,285,0,11,0,20,0.8770003079,0.2664470603,84,16899,1563,162771,625,900,,09005,9005
2020-04-29,1,285,0,11,0,20,0.8565760756,0.2723430283,86,17149,1500,162547,599,919,,09005,9005
2020-04-30,1,285,0,11,0,20,0.837336474,0.2721235202,88,17389,1440,162333,574,963,,09005,9005
2020-05-01,1,285,0,11,0,20,0.8199579664,0.2771402633,90,17618,1381,162127,550,1014,,09005,9005
2020-05-02,1,285,0,11,0,20,0.80441411,0.2643068801,92,17838,1325,161929,528,1036,,09005,9005
2020-05-03,1,285,0,11,0,20,0.7915563201,0.273792107,94,18049,1270,161740,506,1036,,09005,9005
2020-05-04,1,285,0,11,0,20,0.7812236661,0.2767748873,96,18251,1218,161559,485,1047,,09005,9005
2020-05-05,1,285,0,11,0,20,0.7732735416,0.2906168959,98,18445,1168,161386,465,1065,,09005,9005
2020-05-06,1,285,0,11,0,20,0.7679959863,0.3036874002,100,18631,1120,161219,445,1085,,09005,9005
2020-05-07,1,285,0,11,0,20,0.7655047356,0.3101800651,102,18809,1074,161060,427,1114,,09005,9005
2020-05-08,1,285,0,11,0,20,0.7653218167,0.33332688,103,18979,1029,160907,409,1130,,09005,9005
2020-05-09,1,285,0,11,0,20,0.7670138328,0.3386119397,105,19143,987,160761,392,1142,,09005,9005
2020-05-10,1,285,0,11,0,20,0.7701335583,0.3377113525,107,19299,946,160621,375,1153,,09005,9005
2020-05-11,1,285,0,11,0,20,0.7742462213,0.3422976317,108,19449,906,160487,359,1161,,09005,9005
2020-05-12,1,285,0,11,0,20,0.7785322787,0.3583808616,110,19593,869,160358,344,1171,,09005,9005
2020-05-13,1,285,0,11,0,20,0.7827446702,0.374485357,111,19731,832,160235,330,1179,,09005,9005
2020-05-14,1,285,0,11,0,20,0.7862297907,0.379252792,113,19863,797,160117,316,1203,,09005,9005
2020-05-15,1,285,0,11,0,20,0.788969757,0.3900088372,114,19989,764,160004,302,1218,,09005,9005
2020-05-16,0,285,0,11,0,20,0.7901562799,0.3896663176,115,20110,732,159896,289,1234,,09005,9005
2020-05-17,0,285,0,11,0,20,0.7897517892,0.389783084,116,20226,701,159792,277,1269,,09005,9005
2020-05-18,0,285,0,11,0,20,0.7873658654,0.3962453436,118,20337,671,159693,265,1280,,09005,9005
2020-05-19,0,285,0,11,0,20,0.7832375258,0.3974370925,119,20443,643,159598,254,1290,,09005,9005
2020-05-20,0,285,0,11,0,20,0.7774992395,0.4048670958,120,20545,616,159507,243,1299,,09005,9005
2020-05-21,0,285,0,11,0,20,0.769771045,0.4070980334,121,20642,590,159421,233,1303,,09005,9005
2020-05-22,0,285,0,11,0,20,0.7605752181,0.4212996453,122,20735,565,159337,223,1298,,09005,9005
2020-05-23,0,285,0,11,0,20,0.7505247336,0.4242009703,123,20824,541,159258,213,1304,,09005,9005
2020-05-24,0,285,0,11,0,20,0.7396870576,0.4273295379,124,20910,518,159182,204,1331,,09005,9005
2020-05-25,0,285,0,11,0,20,0.7282450902,0.4364060521,124,20991,496,159109,195,1346,,09005,9005
2020-05-26,0,285,0,11,0,20,0.7166038191,0.4455401003,125,21069,475,159039,187,1360,,09005,9005
2020-05-27,0,285,0,11,0,20,0.7052211744,0.4488259867,126,21144,455,158972,179,1360,,09005,9005
2020-05-28,0,285,0,11,0,20,0.694034312,0.4636023612,126,21216,436,158908,172,1366,,09005,9005
2020-05-29,0,285,0,11,0,20,0.6833827645,0.4782242034,127,21285,417,158846,165,1375,,09005,9005
2020-05-30,0,285,0,11,0,20,0.6742062781,0.4924202323,127,21351,400,158786,158,1381,,09005,9005
2020-05-31,0,285,0,11,0,20,0.6663883478,0.5062240797,128,21415,383,158728,153,1397,,09005,9005
2020-06-01,0,285,0,11,0,20,0.6599453595,0.5196310156,128,21476,368,158673,147,1333,,09005,9005
2020-06-02,0,285,0,11,0,20,0.6551942499,0.5325495482,129,21535,353,158619,142,1402,,09005,9005
2020-06-03,0,285,0,11,0,20,0.6522559448,0.5333977638,129,21592,339,158567,136,1404,,09005,9005
2020-06-04,0,285,0,11,0,20,0.6509161343,0.5568785446,130,21647,326,158517,132,1406,,09005,9005
2020-06-05,0,285,0,11,0,20,0.651413537,0.5798289675,130,21700,313,158469,127,1409,,09005,9005
2020-06-06,0,285,0,11,0,20,0.6542625956,0.6078740286,131,21751,302,158422,123,1413,,09005,9005
2020-06-07,0,285,0,11,0,20,0.6591501588,0.6237836187,131,21800,290,158376,119,1419,,09005,9005
2020-06-08,0,285,0,11,0,20,0.6662338225,0.6390592493,131,21848,280,158333,115,1426,,09005,9005
2020-06-09,0,285,0,11,0,20,0.6751450436,0.6595808121,132,21894,270,158290,111,1432,,09005,9005
2020-06-10,0,285,0,11,0,20,0.6857860493,0.6680560237,132,21939,260,158249,108,1368,,09005,9005
2020-06-11,0,285,0,11,0,20,0.6978278781,0.7107678687,132,21982,251,158209,104,1374,,09005,9005
2020-06-12,0,285,0,11,0,20,0.711019919,0.7242801626,133,22024,243,158171,101,1374,,09005,9005
2020-06-13,0,285,0,11,0,20,0.7253060761,0.7317031096,133,22065,234,158133,97,1377,,09005,9005
2020-06-14,0,285,0,11,0,20,0.740290407,0.744698014,133,22104,226,158098,94,1442,,09005,9005
2020-06-15,0,285,0,11,0,20,0.7558185018,0.7459889418,133,22142,219,158063,91,1441,,09005,9005
2020-06-16,0,285,0,11,0,20,0.771684753,0.7471822523,134,22178,211,158030,87,1443,,09005,9005
2020-06-17,0,285,0,11,0,20,0.7874472829,0.7541790073,134,22214,204,157997,84,1444,,09005,9005
2020-06-18,0,285,0,11,0,20,0.8021828108,0.7672457348,134,22248,197,157966,82,1447,,09005,9005
2020-06-19,0,285,0,11,0,20,0.8154845873,0.7634058427,134,22280,190,157936,79,1448,,09005,9005
2020-06-20,0,285,0,11,0,20,0.8276977882,0.7714272006,135,22312,184,157907,76,1467,,09005,9005
2020-06-21,0,285,0,11,0,20,0.8388676456,0.7682027406,135,22343,177,157879,73,1467,,09005,9005
2020-06-22,0,285,0,11,0,20,0.8489116409,0.7653032889,135,22372,171,157852,71,1467,,09005,9005
2020-06-23,0,285,0,11,0,20,0.8579499892,0.7626941425,135,22401,165,157826,68,1469,,09005,9005
2020-06-24,0,285,0,11,0,20,0.865375665,0.7605505345,135,22429,160,157801,66,1469,,09005,9005
2020-06-25,0,285,0,11,0,20,0.8716671476,0.75873434,136,22455,154,157777,64,1469,,09005,9005
2020-06-26,0,285,0,11,0,20,0.8769235186,0.7572169563,136,22481,149,157753,61,1471,,09005,9005
